"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"A730017L22Rik",0.00995840731972918,0.472660190296635,0.294,0.093,1,"MEGLU4","A730017L22Rik"
"Rab42",0.00998987997408458,0.879204486596208,0.176,0.038,1,"MEGLU4","Rab42"
"Gm45704",0.00998987997408458,0.700688791040399,0.176,0.038,1,"MEGLU4","Gm45704"
"4930438E09Rik",0.00998987997408458,0.596371860496624,0.176,0.038,1,"MEGLU4","4930438E09Rik"
"Gm42515",0.00998987997408458,0.575495641031087,0.176,0.038,1,"MEGLU4","Gm42515"
"Pcnx",0.00999047659428721,0.716496273739793,0.706,0.542,1,"MEGLU4","Pcnx"
"Gria4",0.00999128006288885,0.321818711763705,1,0.911,1,"MEGLU4","Gria4"
"Sst",1.59221288543769e-12,1.64830128598282,0.955,0.351,4.5882798719658e-08,"MEINH8","Sst"
"Tuba3a",3.89687924943453e-07,0.884073166019025,0.227,0.017,0.0112296369330955,"MEINH8","Tuba3a"
"Gm5070",2.31204987273223e-06,0.90919964772433,0.318,0.048,0.0666263411825246,"MEINH8","Gm5070"
"Dcn",3.13664107684853e-06,1.34498255115942,0.727,0.333,0.090388585911544,"MEINH8","Dcn"
"Gm15745",4.26080704667352e-06,1.02845457519066,0.182,0.013,0.122783676663991,"MEINH8","Gm15745"
"Tnfsf11",4.26080704667352e-06,0.729788016415945,0.182,0.013,0.122783676663991,"MEINH8","Tnfsf11"
"Gdf6",4.26080704667352e-06,0.700889678014086,0.182,0.013,0.122783676663991,"MEINH8","Gdf6"
"Rps6-ps3",1.11118135214642e-05,1.03189160761502,0.364,0.078,0.320209130248033,"MEINH8","Rps6-ps3"
"Gm37960",2.7530483912744e-05,0.923650362434131,0.227,0.03,0.793345954913543,"MEINH8","Gm37960"
"Gm26927",3.34044213030284e-05,0.445053002211148,0.182,0.017,0.96261520868937,"MEINH8","Gm26927"
"Gnat2",3.74298661880203e-05,0.763580803064279,0.136,0.009,1,"MEINH8","Gnat2"
"Gm29185",4.4003170206811e-05,0.710259452759602,0.273,0.048,1,"MEINH8","Gm29185"
"Gm7694",4.41038395107367e-05,0.580039203299072,0.136,0.009,1,"MEINH8","Gm7694"
"Nxf3",4.91643370087681e-05,0.550187977313666,0.136,0.009,1,"MEINH8","Nxf3"
"Gm43545",4.91643370087681e-05,0.231982608054633,0.136,0.009,1,"MEINH8","Gm43545"
"Ptpn20",6.49526672576199e-05,0.592494460635704,0.273,0.048,1,"MEINH8","Ptpn20"
"Ephx2",8.33750918553674e-05,1.14541071160323,0.364,0.095,1,"MEINH8","Ephx2"
"Gm31458",9.34952123076485e-05,0.624981922828796,0.318,0.069,1,"MEINH8","Gm31458"
"C3ar1",9.83394935043561e-05,1.02232970206314,0.318,0.069,1,"MEINH8","C3ar1"
"Fzd2.1",0.000103831491970843,0.598445400251817,0.182,0.022,1,"MEINH8","Fzd2"
"Hnrnpll",0.000183897563162894,0.820716390527422,0.818,0.459,1,"MEINH8","Hnrnpll"
"Mndal",0.000217719524112452,0.611745084026334,0.227,0.039,1,"MEINH8","Mndal"
"Gm28593",0.000262628416534578,0.753942794430771,0.136,0.013,1,"MEINH8","Gm28593"
"4933429O19Rik",0.000274707565833573,0.887007151336438,0.136,0.013,1,"MEINH8","4933429O19Rik"
"Gm4529",0.000274707565833573,0.771623017806044,0.136,0.013,1,"MEINH8","Gm4529"
"8030423F21Rik",0.000287305896534036,0.796617120192911,0.136,0.013,1,"MEINH8","8030423F21Rik"
"1700031F05Rik",0.00030044396575797,0.697640747877775,0.136,0.013,1,"MEINH8","1700031F05Rik"
"Gsdma3",0.00030044396575797,0.574691373636268,0.136,0.013,1,"MEINH8","Gsdma3"
"Gm40477",0.000314143063806778,0.770205866889082,0.136,0.013,1,"MEINH8","Gm40477"
"Gm48617",0.000314143063806778,0.209537400036627,0.136,0.013,1,"MEINH8","Gm48617"
"Tap1",0.000328425236792513,0.274283271830902,0.136,0.013,1,"MEINH8","Tap1"
"Vpreb3",0.000358830910744512,0.510782787556486,0.136,0.013,1,"MEINH8","Vpreb3"
"Hs3st3b1.2",0.00036538196430249,0.865589913199269,0.409,0.126,1,"MEINH8","Hs3st3b1"
"Nfib",0.000371686083814155,0.734706690330578,0.864,0.671,1,"MEINH8","Nfib"
"Olfr287",0.000379176246334821,0.677092419444112,0.182,0.026,1,"MEINH8","Olfr287"
"Epyc",0.000477238454074317,1.13011455261238,0.318,0.087,1,"MEINH8","Epyc"
"Cpne2",0.000478041721716166,0.888653605302924,0.545,0.212,1,"MEINH8","Cpne2"
"Thbs2",0.000517891104492183,0.451327788617759,0.227,0.043,1,"MEINH8","Thbs2"
"Otx2os1",0.000524109870371943,0.8181213984924,0.818,0.455,1,"MEINH8","Otx2os1"
"Prox1os",0.000654701921943387,0.723812014561279,0.318,0.087,1,"MEINH8","Prox1os"
"AI506816",0.000874298148552569,0.671710952312739,0.227,0.048,1,"MEINH8","AI506816"
"Cpq",0.000894069012663743,0.466079429643423,1,0.974,1,"MEINH8","Cpq"
"Dynlt1-ps1",0.000916752561392619,0.866597936542126,0.364,0.113,1,"MEINH8","Dynlt1-ps1"
"Gm45223",0.000935389315030976,0.53751863228021,0.182,0.03,1,"MEINH8","Gm45223"
"Efna2",0.000952134056277296,0.906298204808561,0.5,0.19,1,"MEINH8","Efna2"
"Pdk2",0.000967783282855661,-1.0304681808737,0.273,0.606,1,"MEINH8","Pdk2"
"Foxd1",0.000969521385152366,0.486683004598221,0.227,0.048,1,"MEINH8","Foxd1"
"Gm40655",0.00104636922893783,0.717178753015709,0.318,0.091,1,"MEINH8","Gm40655"
