"","PatchSeq.p_val","PatchSeq.avg_log2FC","PatchSeq.pct.1","PatchSeq.pct.2","PatchSeq.p_val_adj","gene"
"Aknad1",0.0976166497068901,0.236381488995905,0.197,0.125,1,"Aknad1"
"Dnaaf1",0.0976750146001857,0.235615581021693,0.145,0.081,1,"Dnaaf1"
"Gm29811",0.097692222723917,0.267542870458738,0.137,0.074,1,"Gm29811"
"Gm16105",0.0977100352031354,0.372788693558536,0.239,0.147,1,"Gm16105"
"Coq8b",0.0977575514737561,0.303481045993822,0.291,0.199,1,"Coq8b"
"Adarb2",0.0977604738094154,-0.286582601020068,0.761,0.743,1,"Adarb2"
"Pwwp2b",0.098043818471787,0.237847194539096,0.222,0.14,1,"Pwwp2b"
"Bckdha",0.0980825439859195,0.285649662523151,0.35,0.257,1,"Bckdha"
"Gm13630",0.0980911960638395,0.348870211681707,0.333,0.257,1,"Gm13630"
"Klb",0.0980937168812644,0.264592068867971,0.265,0.184,1,"Klb"
"Gm50214",0.0981669026929134,0.314018428539759,0.197,0.125,1,"Gm50214"
"Zkscan6",0.0981953599224516,0.315736507921243,0.248,0.162,1,"Zkscan6"
"Gm5874",0.0981953599224516,0.323419098439078,0.248,0.162,1,"Gm5874"
"2900045O20Rik",0.0983171475803873,0.313871167590392,0.145,0.081,1,"2900045O20Rik"
"Sdf2l1",0.0984315280278168,0.339089146692858,0.316,0.221,1,"Sdf2l1"
"Rsl1d1",0.0984926643761355,0.221348947978831,0.744,0.596,1,"Rsl1d1"
"Cgrrf1",0.0985357108069923,0.236345988063349,0.504,0.412,1,"Cgrrf1"
"Rab9b",0.0985883695549005,0.253463594797476,0.504,0.404,1,"Rab9b"
"Gm36891",0.0985984041164768,0.220951278928715,0.205,0.125,1,"Gm36891"
"A430057M04Rik",0.0986849264806945,-0.309117131981297,0.154,0.228,1,"A430057M04Rik"
"Cfap58",0.0987542464062673,0.25449160052001,0.188,0.118,1,"Cfap58"
"Gm49625",0.0987542464062673,0.269945482163377,0.188,0.118,1,"Gm49625"
"Cenpv",0.0987744733252956,0.221739856436381,0.59,0.471,1,"Cenpv"
"2700097O09Rik",0.0988776066593176,0.263110452956752,0.427,0.331,1,"2700097O09Rik"
"Ldb3",0.0989923402606277,-0.219237664680665,0.427,0.529,1,"Ldb3"
"Gm26881",0.0990234256962184,0.360108156826665,0.137,0.074,1,"Gm26881"
"Gm20371",0.0990535119891489,0.277261373348261,0.197,0.118,1,"Gm20371"
"C1qb",0.0990780793899168,-0.285802204498399,0.308,0.404,1,"C1qb"
"Gpr83",0.0991473922722744,-0.281411941399859,0.12,0.199,1,"Gpr83"
"Zfp783",0.099195856936472,0.237925386603968,0.239,0.154,1,"Zfp783"
"Stk11ip",0.0992036273635761,0.309653216416363,0.222,0.147,1,"Stk11ip"
"Gm6322",0.0993387531954141,0.292328564608146,0.359,0.257,1,"Gm6322"
"Minar2",0.099370474534583,0.229509651574148,0.624,0.574,1,"Minar2"
"Gm20300",0.0993841304419974,0.341622379503466,0.342,0.265,1,"Gm20300"
"Nckipsd",0.0993901172582907,0.223495827780403,0.658,0.529,1,"Nckipsd"
"Itga7",0.0995016833916329,0.337279948054062,0.205,0.132,1,"Itga7"
"Mgat5b",0.0995272842526785,0.232736501226156,0.47,0.353,1,"Mgat5b"
"Gm14705",0.0996115259918989,0.375828049053713,0.145,0.081,1,"Gm14705"
"Hnrnph3",0.0997507226100329,0.208451504521215,0.641,0.551,1,"Hnrnph3"
"Gm47802",0.0997735988134169,-0.329887225613345,0.256,0.346,1,"Gm47802"
"Snrnp27",0.0998336457264724,0.20454051378416,0.752,0.647,1,"Snrnp27"
"Mturn",0.099906144764641,0.249990716755554,0.402,0.309,1,"Mturn"
"Fibp",0.100012239267655,0.229632659702065,0.547,0.412,1,"Fibp"
"Tmie",0.100015097331376,0.354156549545752,0.291,0.206,1,"Tmie"
"Lrcol1",0.100017529637837,0.209915292459477,0.12,0.059,1,"Lrcol1"
"Ahctf1",0.100032119970631,0.238559431566367,0.444,0.346,1,"Ahctf1"
"Tbc1d9b",0.100117244640907,0.207522606544585,0.641,0.529,1,"Tbc1d9b"
"Arl10",0.100224049653331,0.314051068916689,0.239,0.154,1,"Arl10"
"Xiap",0.100224283882431,-0.214538003207992,0.598,0.676,1,"Xiap"
"B130046B21Rik",0.100319815498537,0.293763685940442,0.521,0.412,1,"B130046B21Rik"
"Zfp40",0.100482420959767,0.455017905750957,0.231,0.162,1,"Zfp40"
"Rnf6",0.100487539801091,0.211527780489391,0.65,0.544,1,"Rnf6"
"Gm12389",0.100518405388121,0.276622915366525,0.256,0.169,1,"Gm12389"
"Dcn",0.100653381791418,-0.332698027450383,0.316,0.412,1,"Dcn"
"Ercc1",0.100860227965362,0.282886692679526,0.427,0.316,1,"Ercc1"
"4930527F14Rik",0.100919462029762,0.238964055674085,0.145,0.081,1,"4930527F14Rik"
"1810013D15Rik",0.10093492641286,0.213865804450213,0.402,0.287,1,"1810013D15Rik"
"Ninj2",0.100949371674077,-0.254090756485835,0.205,0.301,1,"Ninj2"
"Cldnd1",0.100999034798993,0.236326429098719,0.573,0.507,1,"Cldnd1"
"Sox13",0.101047332788326,-0.245842624294642,0.068,0.132,1,"Sox13"
"Arnt2",0.101079628287265,0.210854611235808,0.658,0.574,1,"Arnt2"
"Slc25a5-ps",0.101102058317469,-0.257287986830357,0.06,0.118,1,"Slc25a5-ps"
"Rptor",0.101205654687151,0.201298281880855,0.675,0.588,1,"Rptor"
"Fam117b",0.101205654687151,0.215472842379806,0.658,0.603,1,"Fam117b"
"Tmem42",0.101228597630953,0.32196858777071,0.256,0.176,1,"Tmem42"
"Olig2",0.101256599033574,0.266973050648494,0.128,0.066,1,"Olig2"
"Gm13830",0.101274910992676,0.333399276277374,0.248,0.169,1,"Gm13830"
"Parp9",0.101402668784695,-0.206021037566962,0.103,0.176,1,"Parp9"
"Cox15",0.101525849761214,0.22516265409334,0.256,0.169,1,"Cox15"
"Cct6b",0.10157854200623,0.23904608327074,0.145,0.081,1,"Cct6b"
"Nupl2",0.101636253781991,0.360446492015508,0.274,0.199,1,"Nupl2"
"Rmi1",0.101658912414988,0.335336200169245,0.308,0.221,1,"Rmi1"
"Gm20056",0.10170577665998,0.307109506481437,0.162,0.096,1,"Gm20056"
"Tm6sf1",0.101733330462665,-0.310586230470094,0.342,0.419,1,"Tm6sf1"
"Gm49338",0.101782250513921,0.263847623843092,0.239,0.154,1,"Gm49338"
"Tfap2d",0.101787547090048,0.359747195508902,0.359,0.272,1,"Tfap2d"
"Impdh1",0.101952511390587,0.24859461312934,0.436,0.324,1,"Impdh1"
"Grpel2",0.101967371090139,0.334045069549749,0.316,0.235,1,"Grpel2"
"Il4",0.102056774993784,0.297504620627732,0.41,0.324,1,"Il4"
"Dclre1c",0.102056774993784,0.26882900168425,0.419,0.316,1,"Dclre1c"
"Cysrt1",0.102065070261397,0.201507962071649,0.615,0.522,1,"Cysrt1"
"Chil1",0.1021796588288,0.437784071398819,0.188,0.125,1,"Chil1"
"Mageh1",0.102214040986161,-0.322041233954351,0.299,0.375,1,"Mageh1"
"0610043K17Rik",0.102241044785826,0.223353843274412,0.145,0.081,1,"0610043K17Rik"
"1810059H22Rik",0.102241044785826,0.211801650796461,0.145,0.081,1,"1810059H22Rik"
"Rph3al",0.10230591585481,0.213253675515298,0.239,0.154,1,"Rph3al"
"Ipo13",0.102317650213179,0.26711516712424,0.419,0.324,1,"Ipo13"
"Fbrs",0.102524176419965,0.224238364231136,0.342,0.25,1,"Fbrs"
"Gm48952",0.102576531985512,0.312208228391218,0.427,0.331,1,"Gm48952"
"Mpp3",0.102585858395136,0.271275731291317,0.487,0.404,1,"Mpp3"
"Gm31763",0.102610107671741,0.286860381049469,0.368,0.279,1,"Gm31763"
"Eml4",0.102630482499323,0.221507496731736,0.667,0.684,1,"Eml4"
"Maff",0.102653899035066,0.32581029099639,0.171,0.103,1,"Maff"
"Gm43872",0.102653899035066,0.334974559288537,0.171,0.103,1,"Gm43872"
"Pigf",0.102655426252541,0.253786277378164,0.462,0.353,1,"Pigf"
"Gm2350",0.102724775312458,-0.417058476992857,0.137,0.206,1,"Gm2350"
"Gm20537",0.102732632856245,0.254821196733708,0.53,0.426,1,"Gm20537"
"Nmrk1",0.10278128892067,0.347605603309793,0.188,0.118,1,"Nmrk1"
"Rsu1",0.102850109932931,-0.248897246073982,0.436,0.522,1,"Rsu1"
"Nae1",0.102900128729644,0.233676461052549,0.59,0.493,1,"Nae1"
"Med18",0.102906981478551,0.307777992052291,0.145,0.081,1,"Med18"
"Drc3",0.103146796473174,0.252724337889014,0.265,0.176,1,"Drc3"
"Polr3f",0.103209826529915,0.31822082632313,0.291,0.213,1,"Polr3f"
"Grhpr",0.103283887977875,0.228234968777029,0.53,0.449,1,"Grhpr"
"Dph3",0.103359592009714,0.296949354825387,0.504,0.434,1,"Dph3"
"Cers4",0.103427856004567,0.204660292654734,0.624,0.522,1,"Cers4"
"E530011L22Rik",0.103496674044661,0.268282808368527,0.154,0.088,1,"E530011L22Rik"
"Abraxas2",0.103692506763839,0.213996881214737,0.513,0.397,1,"Abraxas2"
"Tbc1d10b",0.103729146641423,-0.234259678203291,0.521,0.596,1,"Tbc1d10b"
"Gm15441",0.103796983418993,0.273198489016027,0.137,0.074,1,"Gm15441"
"Aldh18a1",0.103924430786155,0.215444097025863,0.41,0.301,1,"Aldh18a1"
"Inhba",0.103977277725113,0.252613861296413,0.316,0.221,1,"Inhba"
"Palb2",0.104012215074613,0.371168508684858,0.299,0.228,1,"Palb2"
"Cebpg",0.104018462909926,0.268862941742207,0.436,0.338,1,"Cebpg"
"Ctdspl",0.104054376362796,0.230650791625486,0.59,0.493,1,"Ctdspl"
"Nmnat1",0.104198753535995,-0.291950776350973,0.12,0.199,1,"Nmnat1"
"Gm43646",0.104200929592372,0.346977876561655,0.282,0.206,1,"Gm43646"
"Tfe3",0.104251325229661,0.304937101368925,0.325,0.243,1,"Tfe3"
"Gm26787",0.104348337618087,0.262517707678192,0.504,0.419,1,"Gm26787"
"Rapgef5",0.104392697491091,-0.252882557410874,0.598,0.632,1,"Rapgef5"
"Gm43829",0.104566851801765,0.328759191634632,0.222,0.147,1,"Gm43829"
"Snx3",0.104687958549405,0.214275972424692,0.957,0.831,1,"Snx3"
"A230103L15Rik",0.10471156263211,0.220699727411192,0.538,0.419,1,"A230103L15Rik"
"Stk19-ps1",0.10473889353653,0.285430255720164,0.111,0.051,1,"Stk19-ps1"
"Cyp2c23",0.104925505963081,-0.230684409636898,0.077,0.14,1,"Cyp2c23"
"Nudt18",0.10506871020118,0.252543449422101,0.427,0.316,1,"Nudt18"
"Bsph1",0.10508293677931,0.273450747583147,0.274,0.199,1,"Bsph1"
"Plxna1",0.105094434224744,0.297470230613564,0.41,0.338,1,"Plxna1"
"4632415L05Rik",0.105094434224744,0.220531380639433,0.427,0.324,1,"4632415L05Rik"
"Tmem35a",0.105184327008478,0.289251157344269,0.436,0.353,1,"Tmem35a"
"Ewsr1",0.105252310349966,0.204342307215872,0.821,0.706,1,"Ewsr1"
"Pcf11",0.10531059729906,0.208531944435341,0.624,0.515,1,"Pcf11"
"Nova2",0.105314020738957,0.249056325280208,0.59,0.5,1,"Nova2"
"Dtx2",0.105388218910903,0.228416877954349,0.231,0.147,1,"Dtx2"
"Tapbp",0.105408453084323,0.265531096370381,0.496,0.397,1,"Tapbp"
"Gys2",0.105417235195208,-0.248938287417967,0.103,0.169,1,"Gys2"
"Gm5605",0.105463206943755,0.241187432452361,0.154,0.088,1,"Gm5605"
"Ddx49",0.105463544698143,0.279898833118249,0.35,0.25,1,"Ddx49"
"Lztfl1",0.105505196401725,0.203912980386862,0.59,0.485,1,"Lztfl1"
"1300017J02Rik",0.105636265694224,0.233851186472776,0.256,0.169,1,"1300017J02Rik"
"Gpr88",0.10572505295412,0.474107547008249,0.103,0.051,1,"Gpr88"
"Tmem184b",0.105758851904601,0.260942637092164,0.521,0.419,1,"Tmem184b"
"Golt1b",0.105875201043059,0.282432285654536,0.444,0.338,1,"Golt1b"
"Slc35f6",0.105934248305916,-0.297777830489724,0.162,0.243,1,"Slc35f6"
"Uty",0.106058896303997,0.274056830043311,0.53,0.449,1,"Uty"
"Sdccag8",0.106101784729233,0.204175954543377,0.684,0.596,1,"Sdccag8"
"Trmt12",0.10614777685321,0.338472185545774,0.162,0.096,1,"Trmt12"
"C78859",0.106522644353044,-0.349693552878595,0.197,0.272,1,"C78859"
"Gm20488",0.106540576298187,0.279844816395564,0.103,0.051,1,"Gm20488"
"Snrpf",0.106570789038761,0.242550772531678,0.573,0.471,1,"Snrpf"
"Zfp688",0.106572796168306,-0.361436040328049,0.154,0.228,1,"Zfp688"
"Alg14",0.106621401128797,0.30984327888348,0.402,0.316,1,"Alg14"
"Gm17276",0.106692385908602,0.317878777260112,0.231,0.154,1,"Gm17276"
"Gm28592",0.106692385908602,0.424243506908635,0.231,0.154,1,"Gm28592"
"Rspo2",0.106696137103034,-0.379533192440517,0.325,0.39,1,"Rspo2"
"Uba6",0.106700970643554,0.217878388484831,0.556,0.441,1,"Uba6"
"Zfp760",0.106750506780829,-0.266651400210465,0.128,0.206,1,"Zfp760"
"Noc2l",0.106972250917724,0.308944085581907,0.453,0.375,1,"Noc2l"
"Gm28932",0.106975334492614,0.410235736848408,0.145,0.081,1,"Gm28932"
"Mfap3",0.106985580398237,0.244575583089711,0.436,0.338,1,"Mfap3"
"A030001D20Rik",0.107011028741968,0.350104030727896,0.171,0.103,1,"A030001D20Rik"
"Paqr7",0.107130364047067,0.264681980135328,0.453,0.353,1,"Paqr7"
"Myl12a",0.107224601965213,0.241464183983342,0.427,0.316,1,"Myl12a"
"Gm43569",0.107292714707008,0.279235906878798,0.376,0.272,1,"Gm43569"
"Mrps30",0.107296262905635,0.217643844410709,0.41,0.294,1,"Mrps30"
"Dnai3",0.107312293187722,0.220137535917089,0.197,0.125,1,"Dnai3"
"Gm44284",0.107395296243806,0.319803159273733,0.299,0.213,1,"Gm44284"
"Greb1l",0.107440588249108,0.252701834735674,0.564,0.493,1,"Greb1l"
"Hck",0.107444784207751,0.276498880300221,0.162,0.096,1,"Hck"
"Nmi",0.107444784207751,0.258588572586912,0.162,0.096,1,"Nmi"
"Olfr57",0.107457688004631,0.310709170827233,0.179,0.11,1,"Olfr57"
"Gm15418",0.107459271758163,0.318574234592892,0.154,0.088,1,"Gm15418"
"Gm21321",0.107504648415329,0.339115015779637,0.12,0.059,1,"Gm21321"
"Zfp52",0.107509050869215,-0.217633611182646,0.085,0.154,1,"Zfp52"
"Med11",0.107542391407096,0.403197922424079,0.188,0.118,1,"Med11"
"Gm5148",0.107593028580013,0.282880135751086,0.265,0.184,1,"Gm5148"
"Gm39469",0.107659956605692,0.271012496450633,0.427,0.316,1,"Gm39469"
"Ccnd2",0.107662608372804,0.270553781410085,0.427,0.338,1,"Ccnd2"
"Plxnc1",0.107699363519636,0.315298734571526,0.496,0.434,1,"Plxnc1"
"Snx4",0.107766401570612,0.238064591565363,0.556,0.485,1,"Snx4"
"Wdr74",0.108011306661531,0.302385988182367,0.436,0.346,1,"Wdr74"
"Slc44a5",0.108055576025496,-0.337985512106396,0.479,0.537,1,"Slc44a5"
"Rapgef3",0.108078616593618,0.314669394524922,0.179,0.11,1,"Rapgef3"
"Gm27188",0.108097978258126,0.267965951291992,0.162,0.096,1,"Gm27188"
"Wif1",0.108208213697232,0.293345881393644,0.316,0.228,1,"Wif1"
"Bcap29",0.108351360783553,0.215726270025483,0.59,0.529,1,"Bcap29"
"Pld1",0.10835466483023,-0.222961224062834,0.291,0.382,1,"Pld1"
"1700003F12Rik",0.108437032648292,0.365202850291504,0.256,0.176,1,"1700003F12Rik"
"Gm29050",0.10848868552518,0.221433822104298,0.641,0.551,1,"Gm29050"
"Crls1",0.108509540591008,0.271747455293568,0.453,0.36,1,"Crls1"
"Mcee",0.108623346045176,0.284997571837735,0.444,0.36,1,"Mcee"
"Tmem266",0.108678737781038,0.2412901272473,0.359,0.265,1,"Tmem266"
"Hey1",0.108693972743616,0.294751668044216,0.316,0.228,1,"Hey1"
"Dek",0.108705962237587,0.203595000229887,0.761,0.61,1,"Dek"
"Gm10548",0.108751617842231,0.288405120949444,0.137,0.074,1,"Gm10548"
"Pelp1",0.108795015552573,0.21630743917406,0.487,0.382,1,"Pelp1"
"Ctbp2",0.108885170720877,-0.30243274396809,0.256,0.338,1,"Ctbp2"
"Ostf1",0.108931570361493,0.270686750443781,0.462,0.375,1,"Ostf1"
"Ppp2r1b",0.109026969804947,0.273101536888871,0.35,0.265,1,"Ppp2r1b"
"Gm6170",0.109133808744988,0.259073359426945,0.248,0.169,1,"Gm6170"
"Vezf1",0.109171723472601,0.221502233271139,0.53,0.426,1,"Vezf1"
"Ebp",0.109188933019054,0.300321386241159,0.35,0.25,1,"Ebp"
"Surf4",0.109239110519001,0.289092462721778,0.444,0.346,1,"Surf4"
"Gm26953",0.109376765330355,0.349733211253783,0.299,0.221,1,"Gm26953"
"Ikzf5",0.109391091246342,0.203636854948406,0.325,0.235,1,"Ikzf5"
"Jrkl",0.109442049176637,0.252750730771695,0.291,0.199,1,"Jrkl"
"Trpv2",0.109729848663623,0.387372170072227,0.342,0.272,1,"Trpv2"
"Cyb561d2",0.109768451419966,0.273928673976757,0.316,0.221,1,"Cyb561d2"
"Lims2",0.109987580941018,-0.304857960758337,0.111,0.184,1,"Lims2"
"Ccdc6",0.11004470695062,0.269057801423333,0.479,0.397,1,"Ccdc6"
"Zswim4",0.110071677185737,0.319558947981329,0.214,0.14,1,"Zswim4"
"Slc26a3",0.110157800959548,0.201202604974296,0.222,0.147,1,"Slc26a3"
"Sdhaf4",0.110329546441522,0.265044225163146,0.59,0.463,1,"Sdhaf4"
"Hif3a",0.110420944321695,0.222216041652784,0.239,0.154,1,"Hif3a"
"Srp54a",0.110739690520909,0.227197222737641,0.265,0.184,1,"Srp54a"
"Abhd3",0.110759003011589,0.263254004742663,0.393,0.301,1,"Abhd3"
"Map3k2",0.110796622762935,0.232934722999107,0.59,0.537,1,"Map3k2"
"Gm45159",0.110887611045007,0.216935265606808,0.291,0.221,1,"Gm45159"
"Tlnrd1",0.110986704972734,0.21084261401879,0.402,0.294,1,"Tlnrd1"
"Pde5a",0.111149245570294,0.421623722586409,0.316,0.25,1,"Pde5a"
"Vps36",0.111161010828636,0.2318706401343,0.538,0.441,1,"Vps36"
"Gm33696",0.111226542452554,0.28223933137105,0.188,0.118,1,"Gm33696"
"Samd11",0.111479495250446,0.29157505660912,0.265,0.176,1,"Samd11"
"4931414P19Rik",0.111511832600787,0.307499900353798,0.205,0.132,1,"4931414P19Rik"
"Spag4",0.111573539236963,-0.281964471688712,0.06,0.118,1,"Spag4"
"Lima1",0.11160090169857,0.213407291539952,0.538,0.456,1,"Lima1"
"Firre",0.111652491361701,0.222240709377052,0.513,0.404,1,"Firre"
"Cwc25",0.11178148656977,0.235455836165934,0.487,0.375,1,"Cwc25"
"Gm49323",0.11180457896003,0.308975794236627,0.265,0.184,1,"Gm49323"
"Dnah1",0.111864034235266,0.260636067984814,0.179,0.11,1,"Dnah1"
"Gm10819",0.111880367488873,0.303590705235807,0.222,0.147,1,"Gm10819"
"Gm18733",0.111881677269794,0.28060927348352,0.145,0.081,1,"Gm18733"
"Gm45341",0.111884099534122,0.29065734406966,0.299,0.221,1,"Gm45341"
"Lyst",0.112252913791061,0.213204740997979,0.675,0.596,1,"Lyst"
"Rnpepl1",0.112321821323256,0.263593151962683,0.274,0.191,1,"Rnpepl1"
"Sh3bp1",0.112340044119157,0.298240625356167,0.265,0.184,1,"Sh3bp1"
"Aoc3",0.112389677034843,0.296389100597175,0.103,0.051,1,"Aoc3"
"Bex4",0.112410317972969,0.256372033624979,0.453,0.36,1,"Bex4"
"Gm20125",0.112523637075839,-0.22068093548865,0.265,0.353,1,"Gm20125"
"Ube2n-ps1",0.112826897400026,0.276990588795615,0.171,0.103,1,"Ube2n-ps1"
"Has1",0.112870797948723,0.39440716697085,0.248,0.176,1,"Has1"
"Zfp119b",0.112928552814655,0.288919291650255,0.154,0.088,1,"Zfp119b"
"Gm41505",0.112992428676016,0.270399606509268,0.385,0.294,1,"Gm41505"
"Ippk",0.112995726643772,0.317012152515973,0.41,0.338,1,"Ippk"
"Morc2b",0.113005598563503,0.317199353651433,0.214,0.14,1,"Morc2b"
"Sf3a2",0.11305930155731,-0.225599591272269,0.453,0.522,1,"Sf3a2"
"Mrpl32",0.113235204842824,0.233813004371062,0.504,0.404,1,"Mrpl32"
"Gm16235",0.113281564165715,0.364755969985074,0.256,0.176,1,"Gm16235"
"Mrps35",0.113388099530316,0.215887274458307,0.564,0.463,1,"Mrps35"
"Tmem241",0.113470790666674,0.219389504292258,0.47,0.368,1,"Tmem241"
"Msh3",0.113488452477441,0.217407483894754,0.59,0.515,1,"Msh3"
"Trbj1-6",0.113488976824999,-0.419616534638239,0.111,0.176,1,"Trbj1-6"
"AK157302",0.113574468718445,0.2200681653962,0.282,0.191,1,"AK157302"
"Esrp1",0.113589626626961,0.355273098485041,0.154,0.096,1,"Esrp1"
"Spg21",0.11375616968498,0.229613125454632,0.573,0.463,1,"Spg21"
"Gm31045",0.113780711169059,0.267173324363725,0.35,0.265,1,"Gm31045"
"Prcd",0.113808905535372,0.243640158738901,0.47,0.353,1,"Prcd"
"Inf2",0.11383828028616,-0.29186580344827,0.145,0.221,1,"Inf2"
"Rhoq",0.113909895424276,0.29182227241245,0.47,0.404,1,"Rhoq"
"Prodh",0.113958726884515,0.226774584185479,0.598,0.493,1,"Prodh"
"Gm26811",0.113980578296716,0.294929914835295,0.393,0.301,1,"Gm26811"
"A330041J22Rik",0.113993184958573,0.3221916717464,0.231,0.154,1,"A330041J22Rik"
"Tagap1",0.114030378565605,0.267901049184103,0.462,0.36,1,"Tagap1"
"Dthd1",0.1141065458355,0.231215906445409,0.103,0.051,1,"Dthd1"
"Gm49555",0.1141065458355,0.330902667509283,0.103,0.051,1,"Gm49555"
"3830406C13Rik",0.114109671061769,0.216293555613942,0.436,0.324,1,"3830406C13Rik"
"Fancg",0.114152544819168,0.296648045606874,0.171,0.103,1,"Fancg"
"Entpd1",0.114213484897657,0.215544054677255,0.402,0.294,1,"Entpd1"
"Sdad1",0.114299209705232,0.203051128593025,0.444,0.324,1,"Sdad1"
"Pnrc2",0.114314683770903,-0.294045997985255,0.299,0.375,1,"Pnrc2"
"Slc15a3",0.114333599188612,0.437755574202078,0.128,0.074,1,"Slc15a3"
"Bms1",0.114336707183726,0.242195629175425,0.427,0.331,1,"Bms1"
"Anks6",0.114378021738549,0.220705994354981,0.239,0.154,1,"Anks6"
"Nme3",0.114541089082598,-0.312095713333087,0.051,0.103,1,"Nme3"
"Sertad1",0.114804092402483,0.363033375835736,0.162,0.096,1,"Sertad1"
"Kcng4",0.114804092402483,0.24756512880376,0.162,0.096,1,"Kcng4"
"Stard3nl",0.114844597196858,0.205593049609007,0.658,0.551,1,"Stard3nl"
"Aip",0.114960686376832,0.211308354732054,0.701,0.647,1,"Aip"
"Gm17114",0.115001734175425,0.235763194439501,0.214,0.132,1,"Gm17114"
"Myl6b",0.115040598618102,0.242606197414934,0.274,0.184,1,"Myl6b"
"Tigd2",0.115092033410425,0.327961446883102,0.333,0.25,1,"Tigd2"
"Hrob",0.115114329687671,0.40129246735365,0.111,0.059,1,"Hrob"
"Pelo",0.115197689515271,0.301961174434749,0.248,0.169,1,"Pelo"
"Atf3",0.115291811853841,0.267250536757745,0.342,0.25,1,"Atf3"
"Gm14377",0.115291811853841,0.273289435264062,0.342,0.25,1,"Gm14377"
"Recql",0.115340571403547,0.219385952995999,0.342,0.243,1,"Recql"
"4930480K15Rik",0.115389191875514,0.317874501319734,0.222,0.147,1,"4930480K15Rik"
"Vmn2r118",0.115389486351443,-0.343897534787688,0.051,0.103,1,"Vmn2r118"
"Nfkbiz",0.115482563332791,0.21520020002883,0.359,0.257,1,"Nfkbiz"
"Gm47666",0.1154936305736,0.381652060649904,0.145,0.081,1,"Gm47666"
"Irs2",0.115570235551477,0.221057655963288,0.547,0.463,1,"Irs2"
"Clk4",0.115592793157661,0.22044472130113,0.564,0.441,1,"Clk4"
"Gm8420",0.115833504082008,0.263357518261532,0.453,0.324,1,"Gm8420"
"Esd",0.115834843587435,0.216067700299138,0.744,0.625,1,"Esd"
"Zic5",0.115947170335334,0.2966562419115,0.111,0.059,1,"Zic5"
"C230031I18Rik",0.115947170335334,0.302115884623188,0.111,0.059,1,"C230031I18Rik"
"Ptprr",0.116021025455595,0.215396346236787,0.752,0.728,1,"Ptprr"
"Usp30",0.116102960868838,0.27694326608794,0.479,0.397,1,"Usp30"
"4930538E20Rik",0.116131008986681,-0.243379559274995,0.47,0.544,1,"4930538E20Rik"
"Zyx",0.116172920714237,0.291005202759771,0.487,0.426,1,"Zyx"
"Gm16793",0.116181898058048,0.309488513464404,0.128,0.066,1,"Gm16793"
"Naa35",0.116198830041702,0.210790229003619,0.658,0.618,1,"Naa35"
"Gar1",0.116250383230976,0.283149240240229,0.308,0.213,1,"Gar1"
"Zfp268",0.116337027338779,-0.237070540041056,0.103,0.169,1,"Zfp268"
"Exosc8",0.116338946295991,0.270069154298539,0.342,0.243,1,"Exosc8"
"D130019J16Rik",0.11637739027712,0.278793930892259,0.205,0.132,1,"D130019J16Rik"
"Fam131c",0.116400980417102,-0.367659790133817,0.162,0.235,1,"Fam131c"
"Pisd-ps1",0.116432280296699,0.269211770448059,0.419,0.324,1,"Pisd-ps1"
"Polr1h",0.116432426237858,-0.299600445484146,0.282,0.36,1,"Polr1h"
"Tmem230",0.116435269486431,-0.208599514529149,0.419,0.463,1,"Tmem230"
"Igfbp5",0.116552128033091,0.229087633692007,0.598,0.529,1,"Igfbp5"
"BC029722",0.116552128033091,0.240606427301072,0.624,0.507,1,"BC029722"
"Sox11",0.116574339623075,0.243539207367664,0.436,0.353,1,"Sox11"
"S100a1",0.116595277551244,-0.299348691288513,0.256,0.338,1,"S100a1"
"Msi1",0.116670007233298,0.236290807176145,0.504,0.434,1,"Msi1"
"Gm38303",0.116992045117541,0.272844221038839,0.47,0.36,1,"Gm38303"
"A730056A06Rik",0.117002797665827,0.274334266279174,0.239,0.162,1,"A730056A06Rik"
"2310008N11Rik",0.117019865798702,-0.222782904894346,0.197,0.279,1,"2310008N11Rik"
"Slc29a1",0.117082379285115,0.264320557658961,0.299,0.213,1,"Slc29a1"
"2810006K23Rik",0.117380539018934,0.295836834478849,0.325,0.243,1,"2810006K23Rik"
"Lins1",0.117380539018934,0.278797732132345,0.325,0.243,1,"Lins1"
"Rtraf-ps",0.117685472733293,0.237908604354599,0.504,0.397,1,"Rtraf-ps"
"Scnm1",0.117724746912778,0.274938573590063,0.385,0.294,1,"Scnm1"
"Mastl",0.117757921190773,0.406369415614337,0.205,0.14,1,"Mastl"
"Sptssb",0.11777608677224,0.28900775311301,0.222,0.147,1,"Sptssb"
"Gm42669",0.117776093052559,0.215673192010285,0.607,0.515,1,"Gm42669"
"M6pr",0.117880810128624,0.220283334999309,0.607,0.544,1,"M6pr"
"Cecr2",0.117886146213902,0.254494282185827,0.368,0.287,1,"Cecr2"
"Ppp2cb",0.11790144429194,0.284365076475161,0.427,0.346,1,"Ppp2cb"
